id,sign,signer,start,end
CLSFBI3014A_S061_B_226_609,GSIGN,S061,226,609
CLSFBI3014A_S061_B_864_1066,PT:PRO1,S061,864,1066
CLSFBI3014A_S061_B_1939_2143,PT:PRO3,S061,1939,2143
CLSFBI3014A_S061_B_2810_3115,PALM-UP,S061,2810,3115
CLSFBI3014A_S061_B_6783_7577,PALM-UP,S061,6783,7577
CLSFBI3014A_S061_B_6783_8025,PALM-UP,S061,6783,8025
CLSFBI3014A_S061_B_10466_10652,PALM-UP,S061,10466,10652
CLSFBI3014A_S061_B_11299_11630,PALM-UP,S061,11299,11630
CLSFBI3014A_S061_B_17157_17256,PT:PRO1,S061,17157,17256
CLSFBI3014A_S061_B_35521_36591,PALM-UP,S061,35521,36591
CLSFBI3014A_S061_B_36119_36367,GSIGN,S061,36119,36367
CLSFBI3014A_S061_B_37061_37816,GSIGN,S061,37061,37816
CLSFBI3014A_S061_B_45990_46358,PALM-UP,S061,45990,46358
CLSFBI3014A_S061_B_49111_49486,PALM-UP,S061,49111,49486
CLSFBI3014A_S061_B_51608_51780,PT:PRO1,S061,51608,51780
CLSFBI3014A_S061_B_54042_54254,PALM-UP,S061,54042,54254
CLSFBI3014A_S061_B_56798_57670,PALM-UP,S061,56798,57670
CLSFBI3014A_S061_B_58485_59510,PALM-UP,S061,58485,59510
CLSFBI3014A_S061_B_59661_60353,PT:PRO4,S061,59661,60353
CLSFBI3014A_S061_B_64963_65026,PALM-UP,S061,64963,65026
CLSFBI3014A_S061_B_65739_66435,PALM-UP,S061,65739,66435
CLSFBI3014A_S061_B_70940_71131,PALM-UP,S061,70940,71131
CLSFBI3014A_S061_B_74510_74792,PALM-UP,S061,74510,74792
CLSFBI3014A_S061_B_74538_74792,PALM-UP,S061,74538,74792
CLSFBI3014A_S061_B_75844_76352,PALM-UP,S061,75844,76352
CLSFBI3014A_S061_B_77804_78225,PALM-UP,S061,77804,78225
CLSFBI3014A_S061_B_130258_130507,PALM-UP,S061,130258,130507
CLSFBI3014A_S061_B_135589_135703,INDECIPHERABLE,S061,135589,135703
CLSFBI3014A_S061_B_139580_140292,PALM-UP,S061,139580,140292
CLSFBI3014A_S061_B_142802_143240,PALM-UP,S061,142802,143240
CLSFBI3014A_S061_B_144497_144580,PT:PRO1,S061,144497,144580
CLSFBI3014A_S061_B_145925_146207,PALM-UP,S061,145925,146207
CLSFBI3014A_S061_B_177998_178401,PALM-UP,S061,177998,178401
CLSFBI3014A_S061_B_183190_183506,GSIGN,S061,183190,183506
CLSFBI3014A_S061_B_183596_183735,PT:PRO1,S061,183596,183735
CLSFBI3014A_S061_B_187909_188144,PT:DET,S061,187909,188144
CLSFBI3014A_S061_B_189081_189769,GSIGN,S061,189081,189769
CLSFBI3014A_S061_B_190900_191260,PT:POSS1,S061,190900,191260
CLSFBI3014A_S061_B_191439_191748,PALM-UP,S061,191439,191748
CLSFBI3014A_S061_B_196006_196687,PALM-UP,S061,196006,196687
CLSFBI3014A_S061_B_196006_197794,PALM-UP,S061,196006,197794
CLSFBI3014A_S061_B_197427_197794,PALM-UP,S061,197427,197794
CLSFBI3014A_S061_B_211670_212207,PALM-UP,S061,211670,212207
CLSFBI3014A_S061_B_231059_232760,PALM-UP,S061,231059,232760
CLSFBI3014A_S061_B_235901_235951,PT:DET,S061,235901,235951
CLSFBI3014A_S061_B_236345_236602,PALM-UP,S061,236345,236602
CLSFBI3014A_S061_B_237730_238063,PALM-UP,S061,237730,238063
CLSFBI3014A_S061_B_245168_245326,PT:PRO1,S061,245168,245326
CLSFBI3014A_S061_B_246396_246524,PT:PRO1,S061,246396,246524
CLSFBI3014A_S061_B_247206_247560,PALM-UP,S061,247206,247560
CLSFBI3014A_S061_B_288617_288803,PT:PRO1,S061,288617,288803
CLSFBI3014A_S061_B_298916_299223,GSIGN,S061,298916,299223
CLSFBI3014A_S062_B_11353_12152,DS,S062,11353,12152
CLSFBI3014A_S062_B_24140_24299,PT:PRO1,S062,24140,24299
CLSFBI3014A_S062_B_25049_25273,PT:PRO1,S062,25049,25273
CLSFBI3014A_S062_B_26300_26487,PALM-UP,S062,26300,26487
CLSFBI3014A_S062_B_26539_26707,PT:PRO1,S062,26539,26707
CLSFBI3014A_S062_B_27363_27524,PT:PRO1,S062,27363,27524
CLSFBI3014A_S062_B_28012_28125,PT:PRO1,S062,28012,28125
CLSFBI3014A_S062_B_28798_28867,PT:LOC,S062,28798,28867
CLSFBI3014A_S062_B_29402_29474,PT:PRO1,S062,29402,29474
CLSFBI3014A_S062_B_31119_31313,PT:PRO1,S062,31119,31313
CLSFBI3014A_S062_B_35171_36050,PALM-UP,S062,35171,36050
CLSFBI3014A_S062_B_77465_77701,PT:DET,S062,77465,77701
CLSFBI3014A_S062_B_79476_79987,DS,S062,79476,79987
CLSFBI3014A_S062_B_82120_82398,GSIGN,S062,82120,82398
CLSFBI3014A_S062_B_85740_86427,PT:DET,S062,85740,86427
CLSFBI3014A_S062_B_97861_98469,PALM-UP,S062,97861,98469
CLSFBI3014A_S062_B_109075_109309,PT:PRO1,S062,109075,109309
CLSFBI3014A_S062_B_109821_110236,GSIGN,S062,109821,110236
CLSFBI3014A_S062_B_115067_115369,PT:DET,S062,115067,115369
CLSFBI3014A_S062_B_115585_116395,DS,S062,115585,116395
CLSFBI3014A_S062_B_117124_117678,DS,S062,117124,117678
CLSFBI3014A_S062_B_124928_125244,GSIGN,S062,124928,125244
CLSFBI3014A_S062_B_125323_125640,GSIGN,S062,125323,125640
CLSFBI3014A_S062_B_127411_128289,GSIGN,S062,127411,128289
CLSFBI3014A_S062_B_148056_149217,PALM-UP,S062,148056,149217
CLSFBI3014A_S062_B_150257_150582,PALM-UP,S062,150257,150582
CLSFBI3014A_S062_B_151450_151756,PT:PRO1,S062,151450,151756
CLSFBI3014A_S062_B_152211_152355,PT:PRO1,S062,152211,152355
CLSFBI3014A_S062_B_153716_153800,LBUOY:APPROUVER,S062,153716,153800
CLSFBI3014A_S062_B_154660_155109,PT-MAIN,S062,154660,155109
CLSFBI3014A_S062_B_156231_156551,PT-MAIN,S062,156231,156551
CLSFBI3014A_S062_B_158245_158429,PT:LOC,S062,158245,158429
CLSFBI3014A_S062_B_159919_160225,PALM-UP,S062,159919,160225
CLSFBI3014A_S062_B_165437_168654,DS,S062,165437,168654
CLSFBI3014A_S062_B_166184_166237,PT-MAIN,S062,166184,166237
CLSFBI3014A_S062_B_171417_171602,PALM-UP,S062,171417,171602
CLSFBI3014A_S062_B_171758_172196,GSIGN,S062,171758,172196
CLSFBI3014A_S062_B_172279_173144,PALM-UP,S062,172279,173144
CLSFBI3014A_S062_B_172279_173513,PALM-UP,S062,172279,173513
CLSFBI3014A_S062_B_173201_173470,PT:PRO1,S062,173201,173470
CLSFBI3014A_S062_B_173747_173949,GSIGN,S062,173747,173949
CLSFBI3014A_S062_B_175384_175942,DS,S062,175384,175942
CLSFBI3014A_S062_B_177736_178752,PALM-UP,S062,177736,178752
CLSFBI3014A_S062_B_192728_192875,PALM-UP,S062,192728,192875
CLSFBI3014A_S062_B_193777_194307,PALM-UP,S062,193777,194307
CLSFBI3014A_S062_B_198922_199057,PALM-UP,S062,198922,199057
CLSFBI3014A_S062_B_199690_199769,PT:PRO1,S062,199690,199769
CLSFBI3014A_S062_B_201231_201779,PALM-UP,S062,201231,201779
CLSFBI3014A_S062_B_202355_202560,PT:LOC,S062,202355,202560
CLSFBI3014A_S062_B_205355_205497,PT:PRO2,S062,205355,205497
CLSFBI3014A_S062_B_205923_206053,PT:PRO1,S062,205923,206053
CLSFBI3014A_S062_B_206663_208212,GSIGN,S062,206663,208212
CLSFBI3014A_S062_B_209502_209645,PT:LOC,S062,209502,209645
CLSFBI3014A_S062_B_210886_211277,PALM-UP,S062,210886,211277
CLSFBI3014A_S062_B_212595_212926,PALM-UP,S062,212595,212926
CLSFBI3014A_S062_B_214083_214385,PT:DET,S062,214083,214385
CLSFBI3014A_S062_B_217359_217601,PALM-UP,S062,217359,217601
CLSFBI3014A_S062_B_218472_219412,PT:PRO1,S062,218472,219412
CLSFBI3014A_S062_B_224143_224264,PT:PRO1,S062,224143,224264
CLSFBI3014A_S062_B_227589_227713,PT:DET,S062,227589,227713
CLSFBI3014A_S062_B_228486_228783,PALM-UP,S062,228486,228783
CLSFBI3014A_S062_B_251233_251657,PALM-UP,S062,251233,251657
CLSFBI3014A_S062_B_253571_254003,PALM-UP,S062,253571,254003
CLSFBI3014A_S062_B_254553_254911,PALM-UP,S062,254553,254911
CLSFBI3014A_S062_B_255093_255497,GSIGN,S062,255093,255497
CLSFBI3014A_S062_B_258533_258776,PALM-UP,S062,258533,258776
CLSFBI3014A_S062_B_260463_260610,PT:POSS3,S062,260463,260610
CLSFBI3014A_S062_B_260647_260879,PALM-UP,S062,260647,260879
CLSFBI3014A_S062_B_262315_262675,GSIGN,S062,262315,262675
CLSFBI3014A_S062_B_262739_263056,GSIGN,S062,262739,263056
CLSFBI3014A_S062_B_263717_263941,PT:PRO1,S062,263717,263941
CLSFBI3014A_S062_B_267198_267352,PT:PRO1,S062,267198,267352
CLSFBI3014A_S062_B_277127_277271,PT:PRO1,S062,277127,277271
CLSFBI3014A_S062_B_278005_278600,PALM-UP,S062,278005,278600
CLSFBI3014A_S062_B_279114_279906,GSIGN,S062,279114,279906
CLSFBI3014A_S062_B_280010_280142,PT:PRO1,S062,280010,280142
CLSFBI3014A_S062_B_281934_282313,PT:POSS3,S062,281934,282313
CLSFBI3014A_S062_B_284102_284446,PALM-UP,S062,284102,284446
CLSFBI3014A_S062_B_286275_286413,PT:PRO1,S062,286275,286413
CLSFBI3014A_S062_B_287455_287871,PALM-UP,S062,287455,287871
CLSFBI3017A_S061_B_47604_47949,PT:DET,S061,47604,47949
CLSFBI3017A_S061_B_56127_56303,PALM-UP,S061,56127,56303
CLSFBI3017A_S061_B_57792_58150,PALM-UP,S061,57792,58150
CLSFBI3017A_S061_B_69191_69751,PALM-UP,S061,69191,69751
CLSFBI3017A_S061_B_74822_75011,PALM-UP,S061,74822,75011
CLSFBI3017A_S061_B_86039_86358,PT:PRO1,S061,86039,86358
CLSFBI3017A_S061_B_86427_86616,PT:DET,S061,86427,86616
CLSFBI3017A_S061_B_90371_90847,PT:DET,S061,90371,90847
CLSFBI3017A_S061_B_90923_91196,PT:PRO1,S061,90923,91196
CLSFBI3017A_S061_B_94705_96122,PT:DET,S061,94705,96122
CLSFBI3017A_S061_B_104720_105128,PALM-UP,S061,104720,105128
CLSFBI3017A_S061_B_108194_108504,PALM-UP,S061,108194,108504
CLSFBI3017A_S061_B_113233_113594,PALM-UP,S061,113233,113594
CLSFBI3017A_S061_B_122417_122883,PALM-UP,S061,122417,122883
CLSFBI3017A_S061_B_123980_124830,PALM-UP,S061,123980,124830
CLSFBI3017A_S061_B_128727_129157,PALM-UP,S061,128727,129157
CLSFBI3017A_S061_B_146404_146612,PALM-UP,S061,146404,146612
CLSFBI3017A_S061_B_148940_149950,PT:DET,S061,148940,149950
CLSFBI3017A_S061_B_162876_163085,PT:PRO1,S061,162876,163085
CLSFBI3017A_S061_B_163671_165062,PT:DET,S061,163671,165062
CLSFBI3017A_S061_B_166802_167418,PT:DET,S061,166802,167418
CLSFBI3017A_S061_B_175239_175640,PALM-UP,S061,175239,175640
CLSFBI3017A_S061_B_179197_179467,PALM-UP,S061,179197,179467
CLSFBI3017A_S062_B_1540_1880,PT:PRO1,S062,1540,1880
CLSFBI3017A_S062_B_2140_2370,PT:PRO1,S062,2140,2370
CLSFBI3017A_S062_B_3035_3315,PT:DET,S062,3035,3315
CLSFBI3017A_S062_B_3330_3555,PT:PRO1,S062,3330,3555
CLSFBI3017A_S062_B_6926_7506,PT:POSS3,S062,6926,7506
CLSFBI3017A_S062_B_8599_8811,PT:LOC,S062,8599,8811
CLSFBI3017A_S062_B_11785_12013,PT:PRO1,S062,11785,12013
CLSFBI3017A_S062_B_13179_13475,PT:LOC,S062,13179,13475
CLSFBI3017A_S062_B_13732_14654,PT:LOC,S062,13732,14654
CLSFBI3017A_S062_B_16877_17255,PALM-UP,S062,16877,17255
CLSFBI3017A_S062_B_16877_18087,PALM-UP,S062,16877,18087
CLSFBI3017A_S062_B_17429_17982,PT:PRO1,S062,17429,17982
CLSFBI3017A_S062_B_18374_19687,PT:LOC,S062,18374,19687
CLSFBI3017A_S062_B_25847_26189,PALM-UP,S062,25847,26189
CLSFBI3017A_S062_B_29284_29672,PALM-UP,S062,29284,29672
CLSFBI3017A_S062_B_32880_33313,PALM-UP,S062,32880,33313
CLSFBI3017A_S062_B_34550_35843,PT:LOC,S062,34550,35843
CLSFBI3017A_S062_B_36692_36979,PT:LOC,S062,36692,36979
CLSFBI3017A_S062_B_40127_40856,PALM-UP,S062,40127,40856
CLSFBI3017A_S062_B_45215_45648,PALM-UP,S062,45215,45648
CLSFBI3017A_S062_B_46426_46777,PT:PRO2,S062,46426,46777
CLSFBI3017A_S062_B_78412_78552,PT:DET,S062,78412,78552
CLSFBI3017A_S062_B_79469_80039,PT:DET,S062,79469,80039
CLSFBI3017A_S062_B_143343_143584,GSIGN,S062,143343,143584
CLSFBI3017A_S062_B_149472_149756,PALM-UP,S062,149472,149756
CLSFBI3017A_S062_B_152742_152930,PT:DET,S062,152742,152930
CLSFBI3017A_S062_B_153195_153821,PALM-UP,S062,153195,153821
CLSFBI3017A_S062_B_157337_157790,PT:DET,S062,157337,157790
CLSFBI3017A_S062_B_158219_158418,PALM-UP,S062,158219,158418
CLSFBI3017A_S062_B_160504_161371,DS,S062,160504,161371
CLSFBI3017A_S062_B_162041_162305,PALM-UP,S062,162041,162305
CLSFBI3017A_S062_B_170923_171236,PALM-UP,S062,170923,171236
CLSFBI3017A_S062_B_175424_176186,PALM-UP,S062,175424,176186
CLSFBI3017A_S062_B_180026_180378,PALM-UP,S062,180026,180378
CLSFBI3102A_S063_B_35_340,GSIGN,S063,35,340
CLSFBI3102A_S063_B_12875_13388,PT:PRO2,S063,12875,13388
CLSFBI3102A_S063_B_18002_18272,PT:LOC,S063,18002,18272
CLSFBI3102A_S063_B_20138_20435,PT:PRO1,S063,20138,20435
CLSFBI3102A_S063_B_32526_32809,PT:PRO1,S063,32526,32809
CLSFBI3102A_S063_B_37262_38048,PALM-UP,S063,37262,38048
CLSFBI3102A_S063_B_46702_46958,PT:PRO1,S063,46702,46958
CLSFBI3102A_S063_B_92153_92418,GSIGN,S063,92153,92418
CLSFBI3102A_S064_B_2890_3140,PT:PRO1,S064,2890,3140
CLSFBI3102A_S064_B_5243_5529,GSIGN,S064,5243,5529
CLSFBI3102A_S064_B_7366_7914,DS,S064,7366,7914
CLSFBI3102A_S064_B_7983_8138,PT:PRO1,S064,7983,8138
CLSFBI3102A_S064_B_10534_10689,PT:PRO1,S064,10534,10689
CLSFBI3102A_S064_B_21094_22132,PALM-UP,S064,21094,22132
CLSFBI3102A_S064_B_23486_23867,PALM-UP,S064,23486,23867
CLSFBI3102A_S064_B_29572_29775,PT:PRO2,S064,29572,29775
CLSFBI3102A_S064_B_30645_30804,PT:PRO2,S064,30645,30804
CLSFBI3102A_S064_B_71923_72224,GSIGN,S064,71923,72224
CLSFBI3102A_S064_B_80840_81099,DS,S064,80840,81099
CLSFBI3102A_S064_B_82300_83040,DS,S064,82300,83040
CLSFBI3102A_S064_B_85097_85264,PALM-UP,S064,85097,85264
CLSFBI3103A_S063_B_770_1190,PT:PRO2,S063,770,1190
CLSFBI3103A_S063_B_132551_132941,PT:PRO1,S063,132551,132941
CLSFBI3103A_S063_B_137565_137793,PT:DET,S063,137565,137793
CLSFBI3103A_S063_B_138619_139095,PT:DET,S063,138619,139095
CLSFBI3103A_S063_B_139341_139457,PT:PRO1,S063,139341,139457
CLSFBI3103A_S063_B_145173_145244,PT:POSS1,S063,145173,145244
CLSFBI3103A_S063_B_146605_146817,PT:DET,S063,146605,146817
CLSFBI3103A_S063_B_146884_148100,GSIGN,S063,146884,148100
CLSFBI3103A_S063_B_148132_148803,PALM-UP,S063,148132,148803
CLSFBI3103A_S063_B_150531_150627,PT:PRO1,S063,150531,150627
CLSFBI3103A_S063_B_151054_151687,PT:DET,S063,151054,151687
CLSFBI3103A_S063_B_151054_151779,PT:DET,S063,151054,151779
CLSFBI3103A_S063_B_157563_157746,PT:PRO1,S063,157563,157746
CLSFBI3103A_S063_B_161639_161739,PT:PRO1,S063,161639,161739
CLSFBI3103A_S063_B_168766_169108,PT:PRO1,S063,168766,169108
CLSFBI3103A_S063_B_170197_170316,PT:PRO1,S063,170197,170316
CLSFBI3103A_S063_B_170412_170930,PALM-UP,S063,170412,170930
CLSFBI3103A_S063_B_173887_174076,PALM-UP,S063,173887,174076
CLSFBI3103A_S063_B_176270_176770,PALM-UP,S063,176270,176770
CLSFBI3103A_S063_B_180291_180802,PALM-UP,S063,180291,180802
CLSFBI3103A_S063_B_183305_183499,PALM-UP,S063,183305,183499
CLSFBI3103A_S063_B_185179_185494,PALM-UP,S063,185179,185494
CLSFBI3103A_S063_B_186442_186884,PT:PRO6,S063,186442,186884
CLSFBI3103A_S063_B_190383_190484,PT:PRO1,S063,190383,190484
CLSFBI3103A_S063_B_190593_191107,PALM-UP,S063,190593,191107
CLSFBI3103A_S063_B_191587_191815,PALM-UP,S063,191587,191815
CLSFBI3103A_S063_B_193838_194143,PALM-UP,S063,193838,194143
CLSFBI3103A_S063_B_196120_196218,PT:PRO1,S063,196120,196218
CLSFBI3103A_S063_B_196259_196949,PALM-UP,S063,196259,196949
CLSFBI3103A_S063_B_202808_203973,PALM-UP,S063,202808,203973
CLSFBI3103A_S063_B_204451_204883,PALM-UP,S063,204451,204883
CLSFBI3103A_S063_B_205426_206163,PT:DET,S063,205426,206163
CLSFBI3103A_S063_B_206900_207457,PT:DET,S063,206900,207457
CLSFBI3103A_S063_B_216607_216885,PALM-UP,S063,216607,216885
CLSFBI3103A_S063_B_225799_226518,PALM-UP,S063,225799,226518
CLSFBI3103A_S063_B_228044_228375,PALM-UP,S063,228044,228375
CLSFBI3103A_S063_B_228850_229355,PALM-UP,S063,228850,229355
CLSFBI3103A_S063_B_231816_232287,PALM-UP,S063,231816,232287
CLSFBI3103A_S063_B_233382_233546,PALM-UP,S063,233382,233546
CLSFBI3103A_S063_B_233981_234195,PALM-UP,S063,233981,234195
CLSFBI3103A_S063_B_236139_236347,PALM-UP,S063,236139,236347
CLSFBI3103A_S063_B_250985_251344,PALM-UP,S063,250985,251344
CLSFBI3103A_S063_B_251978_252221,PT:PRO1,S063,251978,252221
CLSFBI3103A_S063_B_252654_252755,PT:PRO1,S063,252654,252755
CLSFBI3103A_S063_B_253394_253699,PALM-UP,S063,253394,253699
CLSFBI3103A_S063_B_253394_254569,PALM-UP,S063,253394,254569
CLSFBI3103A_S063_B_254268_254569,PALM-UP,S063,254268,254569
CLSFBI3103A_S063_B_255764_255901,PT:DET,S063,255764,255901
CLSFBI3103A_S063_B_256681_256794,PT:PRO1,S063,256681,256794
CLSFBI3103A_S063_B_258065_258440,PT:PRO1,S063,258065,258440
CLSFBI3103A_S063_B_259227_259354,PT:DET,S063,259227,259354
CLSFBI3103A_S063_B_259686_259930,GSIGN,S063,259686,259930
CLSFBI3103A_S063_B_260115_260483,GSIGN,S063,260115,260483
CLSFBI3103A_S063_B_261068_261173,PT:PRO3,S063,261068,261173
CLSFBI3103A_S063_B_261458_261905,PALM-UP,S063,261458,261905
CLSFBI3103A_S063_B_263681_263812,PT:PRO6,S063,263681,263812
CLSFBI3103A_S063_B_264353_264688,PT:PRO6,S063,264353,264688
CLSFBI3103A_S063_B_266269_266597,PT:PRO4,S063,266269,266597
CLSFBI3103A_S063_B_266743_266886,PT:PRO1,S063,266743,266886
CLSFBI3103A_S063_B_269074_269422,PT:PRO1,S063,269074,269422
CLSFBI3103A_S063_B_269699_270381,PALM-UP,S063,269699,270381
CLSFBI3103A_S063_B_272894_273650,PALM-UP,S063,272894,273650
CLSFBI3103A_S063_B_276291_276573,PALM-UP,S063,276291,276573
CLSFBI3103A_S063_B_279016_279170,PT:POSS1,S063,279016,279170
CLSFBI3103A_S063_B_279830_279959,PT:PRO3,S063,279830,279959
CLSFBI3103A_S063_B_280007_280290,PALM-UP,S063,280007,280290
CLSFBI3103A_S063_B_281584_281753,PALM-UP,S063,281584,281753
CLSFBI3103A_S063_B_282412_282616,PALM-UP,S063,282412,282616
CLSFBI3103A_S063_B_289868_290295,LBUOY,S063,289868,290295
CLSFBI3103A_S063_B_290315_290589,PT:LBUOY-DEUXIEME,S063,290315,290589
CLSFBI3103A_S063_B_290315_290870,LBUOY,S063,290315,290870
CLSFBI3103A_S063_B_291943_292087,PT:POSS1,S063,291943,292087
CLSFBI3103A_S063_B_293246_293564,PALM-UP,S063,293246,293564
CLSFBI3103A_S063_B_294562_294977,PALM-UP,S063,294562,294977
CLSFBI3103A_S063_B_296826_297445,PALM-UP,S063,296826,297445
CLSFBI3103A_S063_B_298441_298660,PALM-UP,S063,298441,298660
CLSFBI3103A_S064_B_3916_4096,PT:DET,S064,3916,4096
CLSFBI3103A_S064_B_8116_8246,PT:PRO1,S064,8116,8246
CLSFBI3103A_S064_B_9982_10110,PT:PRO1,S064,9982,10110
CLSFBI3103A_S064_B_10618_10752,PT:PRO1,S064,10618,10752
CLSFBI3103A_S064_B_13738_13812,PT:PRO1,S064,13738,13812
CLSFBI3103A_S064_B_14162_14306,PT:PRO1,S064,14162,14306
CLSFBI3103A_S064_B_14360_14466,PALM-UP,S064,14360,14466
CLSFBI3103A_S064_B_14784_15399,PALM-UP,S064,14784,15399
CLSFBI3103A_S064_B_15698_15766,PT:PRO1,S064,15698,15766
CLSFBI3103A_S064_B_16588_16691,PT:PRO1,S064,16588,16691
CLSFBI3103A_S064_B_19995_20145,PT:PRO1,S064,19995,20145
CLSFBI3103A_S064_B_21672_21818,PT:PRO1,S064,21672,21818
CLSFBI3103A_S064_B_21934_22334,PALM-UP,S064,21934,22334
CLSFBI3103A_S064_B_24544_24610,PT:PRO1,S064,24544,24610
CLSFBI3103A_S064_B_27914_28050,PT:PRO1,S064,27914,28050
CLSFBI3103A_S064_B_33589_33982,PT:PRO1,S064,33589,33982
CLSFBI3103A_S064_B_34030_34176,PALM-UP,S064,34030,34176
CLSFBI3103A_S064_B_34940_35171,PT:PRO3,S064,34940,35171
CLSFBI3103A_S064_B_36471_36525,PT:PRO1,S064,36471,36525
CLSFBI3103A_S064_B_36888_36979,PT:PRO1,S064,36888,36979
CLSFBI3103A_S064_B_37511_37635,PALM-UP,S064,37511,37635
CLSFBI3103A_S064_B_42510_42629,PT:PRO1,S064,42510,42629
CLSFBI3103A_S064_B_43262_43361,PT:PRO1,S064,43262,43361
CLSFBI3103A_S064_B_44979_45585,DS,S064,44979,45585
CLSFBI3103A_S064_B_48265_48389,PT:PRO1,S064,48265,48389
CLSFBI3103A_S064_B_50157_50306,PT:PRO1,S064,50157,50306
CLSFBI3103A_S064_B_53627_54108,PT:DET,S064,53627,54108
CLSFBI3103A_S064_B_54194_55142,PT:PRO1,S064,54194,55142
CLSFBI3103A_S064_B_55531_55705,PT:PRO1,S064,55531,55705
CLSFBI3103A_S064_B_60318_60551,PT:LOC,S064,60318,60551
CLSFBI3103A_S064_B_61120_61669,PT:LOC,S064,61120,61669
CLSFBI3103A_S064_B_67480_67667,PT:PRO1,S064,67480,67667
CLSFBI3103A_S064_B_79283_79524,GSIGN,S064,79283,79524
CLSFBI3103A_S064_B_82614_82683,PT:PRO1,S064,82614,82683
CLSFBI3103A_S064_B_83447_83489,PT:PRO1,S064,83447,83489
CLSFBI3103A_S064_B_91576_91841,PALM-UP,S064,91576,91841
CLSFBI3103A_S064_B_95459_95715,PT:PRO1,S064,95459,95715
CLSFBI3103A_S064_B_97345_97617,PT:PRO1,S064,97345,97617
CLSFBI3103A_S064_B_98978_99226,PT:LOC,S064,98978,99226
CLSFBI3103A_S064_B_100163_100309,PT:PRO1,S064,100163,100309
CLSFBI3103A_S064_B_103058_103119,PT:PRO1,S064,103058,103119
CLSFBI3103A_S064_B_104681_104879,PT:PRO1,S064,104681,104879
CLSFBI3103A_S064_B_105963_106086,PT:PRO1,S064,105963,106086
CLSFBI3103A_S064_B_107205_107710,PT:PRO1,S064,107205,107710
CLSFBI3103A_S064_B_108098_108187,PT:PRO1,S064,108098,108187
CLSFBI3103A_S064_B_110358_110484,PT:PRO1,S064,110358,110484
CLSFBI3103A_S064_B_111752_111821,PT:PRO1,S064,111752,111821
CLSFBI3103A_S064_B_114052_114232,PALM-UP,S064,114052,114232
CLSFBI3103A_S064_B_116628_116966,PT:LOC,S064,116628,116966
CLSFBI3103A_S064_B_117756_119036,PALM-UP,S064,117756,119036
CLSFBI3103A_S064_B_119082_119365,PT:PRO1,S064,119082,119365
CLSFBI3103A_S064_B_121480_121783,PT:LOC,S064,121480,121783
CLSFBI3103A_S064_B_121480_122176,DS,S064,121480,122176
CLSFBI3103A_S064_B_124316_124370,PT:PRO1,S064,124316,124370
CLSFBI3103A_S064_B_126033_126582,PT:DET,S064,126033,126582
CLSFBI3103A_S064_B_126290_126398,PT:PRO1,S064,126290,126398
CLSFBI3103A_S064_B_215777_216033,PT:PRO1,S064,215777,216033
CLSFBI3103A_S064_B_216138_216643,PT:PRO2,S064,216138,216643
CLSFBI3103A_S064_B_217045_217735,PT:PRO2,S064,217045,217735
CLSFBI3103A_S064_B_218342_218713,PT:PRO2,S064,218342,218713
CLSFBI3103A_S064_B_220819_221278,PT:LOC,S064,220819,221278
CLSFBI3103A_S064_B_221378_221447,PT:PRO2,S064,221378,221447
CLSFBI3103A_S064_B_221876_221988,PT:PRO2,S064,221876,221988
CLSFBI3103A_S064_B_222703_222782,PT:DET,S064,222703,222782
CLSFBI3103A_S064_B_234527_234763,PT:PRO2,S064,234527,234763
CLSFBI3103A_S064_B_235312_235985,PT:PRO2,S064,235312,235985
CLSFBI3103A_S064_B_236712_236988,PT:PRO2,S064,236712,236988
CLSFBI3103A_S064_B_238409_238705,PT:PRO2,S064,238409,238705
CLSFBI3103A_S064_B_241090_241197,PT:PRO2,S064,241090,241197
CLSFBI3103A_S064_B_246045_246473,PT:PRO2,S064,246045,246473
CLSFBI3103A_S064_B_284020_284453,GSIGN,S064,284020,284453
CLSFBI3111A_S063_B_40_620,PT:DET,S063,40,620
CLSFBI3111A_S063_B_1290_3860,DS,S063,1290,3860
CLSFBI3111A_S063_B_5670_7020,DS,S063,5670,7020
CLSFBI3111A_S063_B_7410_9660,DS,S063,7410,9660
CLSFBI3111A_S063_B_9840_11640,DS,S063,9840,11640
CLSFBI3111A_S063_B_12820_15455,DS,S063,12820,15455
CLSFBI3111A_S063_B_13735_14425,DS,S063,13735,14425
CLSFBI3111A_S063_B_14715_15280,DS,S063,14715,15280
CLSFBI3111A_S063_B_16635_20045,DS,S063,16635,20045
CLSFBI3111A_S063_B_16875_24230,DS,S063,16875,24230
CLSFBI3111A_S063_B_20780_23290,DS,S063,20780,23290
CLSFBI3111A_S063_B_25030_26270,DS,S063,25030,26270
CLSFBI3111A_S063_B_27220_28520,DS,S063,27220,28520
CLSFBI3111A_S063_B_30970_31270,PT:PRO3,S063,30970,31270
CLSFBI3111A_S063_B_34675_36590,DS,S063,34675,36590
CLSFBI3111A_S063_B_36623_36759,PT:PRO3,S063,36623,36759
CLSFBI3111A_S063_B_39028_41649,DS,S063,39028,41649
CLSFBI3111A_S063_B_42205_42530,PT:PRO6,S063,42205,42530
CLSFBI3111A_S063_B_42686_44195,DS,S063,42686,44195
CLSFBI3111A_S064_B_54388_54709,PT:DET,S064,54388,54709
CLSFBI3111A_S064_B_54453_54770,PT:DET,S064,54453,54770
CLSFBI3111A_S064_B_54886_55148,DS,S064,54886,55148
